image_name,label,laplacian_variance,mean,standard_deviation,resolution,too_blurry,too_noisy_laplacian,too_dark,too_bright,lack_of_texture,too_noisy_stddev,low_resolution,low_quality
149214.jpg,46,957.860116597265,120.912353515625,45.41780203754803,128x128,0,0,0,0,0,0,0,0
143518.jpg,46,5007.4057549498975,83.5260009765625,76.88031808157545,128x128,0,1,0,0,0,0,0,1
149531.jpg,46,1199.291593015194,80.32275390625,33.53921197750851,128x128,0,1,0,0,0,0,0,1
138057.jpg,46,332.13690155372024,75.40911865234375,73.70616111216991,128x128,0,0,0,0,0,0,0,0
133571.jpg,46,288.87370942533016,172.99468994140625,56.62605876171596,128x128,0,0,0,0,0,0,0,0
140030.jpg,46,551.6519818156958,157.3953857421875,76.2070730740994,128x128,0,0,0,0,0,0,0,0
148037.jpg,46,2390.154305204749,69.412353515625,41.13641450548667,128x128,0,1,0,0,0,0,0,1
138963.jpg,46,2162.9747866243124,138.34033203125,76.80027821355088,128x128,0,1,0,0,0,0,0,1
143867.jpg,46,1593.2568222247064,97.51861572265625,54.13629600421913,128x128,0,1,0,0,0,0,0,1
133781.jpg,46,1159.4894280694425,115.7596435546875,77.32890304007137,128x128,0,1,0,0,0,0,0,1
150375.jpg,46,1285.1859602890909,98.55169677734375,74.09174833402983,128x128,0,1,0,0,0,0,0,1
140452.jpg,46,348.05416625738144,53.72735595703125,41.38470039104189,128x128,0,0,0,0,0,0,0,0
147736.jpg,46,1883.3642879389226,80.22186279296875,50.414330984357164,128x128,0,1,0,0,0,0,0,1
141028.jpg,46,2256.4520823806524,142.42633056640625,64.46324782296395,128x128,0,1,0,0,0,0,0,1
143427.jpg,46,982.6067958436906,69.34210205078125,43.3551740067954,128x128,0,0,0,0,0,0,0,0
143936.jpg,46,2524.0442178100348,187.57269287109375,56.393326202313645,128x128,0,1,0,0,0,0,0,1
142048.jpg,46,790.7229379378259,91.2012939453125,71.32148882933893,128x128,0,0,0,0,0,0,0,0
144676.jpg,46,2109.9132853597403,146.22760009765625,67.75144783718936,128x128,0,1,0,0,0,0,0,1
139930.jpg,46,1687.134470447898,107.75006103515625,58.019458269084794,128x128,0,1,0,0,0,0,0,1
140254.jpg,46,1477.7622512541711,106.39959716796875,52.66232626601186,128x128,0,1,0,0,0,0,0,1
135932.jpg,46,648.986273765564,54.4783935546875,37.80246860683699,128x128,0,0,0,0,0,0,0,0
133598.jpg,46,844.208087682724,96.27099609375,47.18983126054195,128x128,0,0,0,0,0,0,0,0
150378.jpg,46,677.8578895293176,138.20465087890625,37.303973983362106,128x128,0,0,0,0,0,0,0,0
147446.jpg,46,1233.714844699949,65.91912841796875,62.51446114201948,128x128,0,1,0,0,0,0,0,1
132019.jpg,46,1765.2772707343102,116.13421630859375,76.0562390933543,128x128,0,1,0,0,0,0,0,1
135626.jpg,46,465.50660215318203,95.95953369140625,69.4907423133688,128x128,0,0,0,0,0,0,0,0
145278.jpg,46,1410.3965963721275,128.17694091796875,64.44086249272335,128x128,0,1,0,0,0,0,0,1
138496.jpg,46,401.93575547635555,70.5560302734375,42.671740951627854,128x128,0,0,0,0,0,0,0,0
145710.jpg,46,813.4015653990209,72.37353515625,38.524621766205996,128x128,0,0,0,0,0,0,0,0
136562.jpg,46,1621.2103399634361,176.5543212890625,86.13226992957397,128x128,0,1,0,0,0,0,0,1
136085.jpg,46,2134.44268059358,126.5281982421875,65.17673584407879,128x128,0,1,0,0,0,0,0,1
134251.jpg,46,187.56024573743343,98.2918701171875,96.76830070234296,128x128,0,0,0,0,0,0,0,0
131512.jpg,46,1675.11790651083,74.96795654296875,47.88357677614547,128x128,0,1,0,0,0,0,0,1
133189.jpg,46,461.3223714828491,101.88421630859375,49.85511072425986,128x128,0,0,0,0,0,0,0,0
149736.jpg,46,615.8074250184,123.26043701171875,43.321538752983,128x128,0,0,0,0,0,0,0,0
133883.jpg,46,270.17264103516936,65.96453857421875,62.050567873665045,128x128,0,0,0,0,0,0,0,0
137317.jpg,46,43.825037226080894,120.6802978515625,34.67110694435962,128x128,1,0,0,0,0,0,0,1
132227.jpg,46,1319.7863156795502,83.5279541015625,52.27631803744962,128x128,0,1,0,0,0,0,0,1
133142.jpg,46,546.6428764127195,61.76007080078125,68.61656077075494,128x128,0,0,0,0,0,0,0,0
136961.jpg,46,3269.6514906287193,123.1279296875,75.49004045062662,128x128,0,1,0,0,0,0,0,1
142894.jpg,46,1033.5905296169221,139.373046875,72.24644675311671,128x128,0,1,0,0,0,0,0,1
134131.jpg,46,528.9958900809288,97.0220947265625,62.953739681992346,128x128,0,0,0,0,0,0,0,0
150138.jpg,46,674.7544841170311,79.45758056640625,66.6715520806412,128x128,0,0,0,0,0,0,0,0
147702.jpg,46,497.4034591279924,102.2176513671875,68.45493671244051,128x128,0,0,0,0,0,0,0,0
140780.jpg,46,1496.893441900611,80.80609130859375,68.31127546724893,128x128,0,1,0,0,0,0,0,1
143397.jpg,46,293.5395313166082,59.4923095703125,40.535769667022684,128x128,0,0,0,0,0,0,0,0
135730.jpg,46,839.6767823547125,107.62408447265625,47.47076977389832,128x128,0,0,0,0,0,0,0,0
147799.jpg,46,1863.1331529021263,71.12713623046875,59.9110659738666,128x128,0,1,0,0,0,0,0,1
149807.jpg,46,539.9283594451845,105.0567626953125,47.79365897839687,128x128,0,0,0,0,0,0,0,0
131782.jpg,46,1114.7618310451508,63.62030029296875,54.852987830502556,128x128,0,1,0,0,0,0,0,1
134231.jpg,46,966.1750276051462,68.1812744140625,40.16521788161283,128x128,0,0,0,0,0,0,0,0
143041.jpg,46,1612.9313818477094,114.31170654296875,62.66738382738944,128x128,0,1,0,0,0,0,0,1
149746.jpg,46,713.3744824975729,84.62701416015625,52.04593078568614,128x128,0,0,0,0,0,0,0,0
133478.jpg,46,1745.0980590246618,157.31463623046875,53.89967750366887,128x128,0,1,0,0,0,0,0,1
150207.jpg,46,830.3339231573045,54.424072265625,44.041629549968434,128x128,0,0,0,0,0,0,0,0
131391.jpg,46,146.78241866454482,51.19891357421875,31.186641572782573,128x128,0,0,0,0,0,0,0,0
146473.jpg,46,2783.594223346561,138.9173583984375,61.07963996629782,128x128,0,1,0,0,0,0,0,1
135495.jpg,46,898.7654803059995,119.232177734375,69.4296680702379,128x128,0,0,0,0,0,0,0,0
133527.jpg,46,1686.9167113862932,86.30615234375,59.486595549243624,128x128,0,1,0,0,0,0,0,1
136040.jpg,46,4041.8523964732885,133.0394287109375,64.65817880208004,128x128,0,1,0,0,0,0,0,1
145616.jpg,46,1693.6648148857057,80.63641357421875,59.54244436029872,128x128,0,1,0,0,0,0,0,1
141402.jpg,46,146.54242223128676,96.81182861328125,57.17277008237839,128x128,0,0,0,0,0,0,0,0
136211.jpg,46,423.9088706970215,128.06121826171875,57.859606862891305,128x128,0,0,0,0,0,0,0,0
149853.jpg,46,309.7494431398809,111.84039306640625,36.860253960241074,128x128,0,0,0,0,0,0,0,0
142440.jpg,46,3578.3090505599976,194.54193115234375,58.91407088815371,128x128,0,1,0,0,0,0,0,1
150018.jpg,46,1801.8429949134588,84.2979736328125,55.28628069248192,128x128,0,1,0,0,0,0,0,1
141116.jpg,46,2371.482803106308,103.35107421875,56.90375765768728,128x128,0,1,0,0,0,0,0,1
140601.jpg,46,1297.3471571058035,90.8046875,46.41217278597118,128x128,0,1,0,0,0,0,0,1
134396.jpg,46,1127.2008110545576,127.18829345703125,84.73144260189518,128x128,0,1,0,0,0,0,0,1
136768.jpg,46,2196.30420589447,117.49566650390625,60.77496638286194,128x128,0,1,0,0,0,0,0,1
139469.jpg,46,1985.315722193569,67.218505859375,57.58848159328972,128x128,0,1,0,0,0,0,0,1
140919.jpg,46,515.8103691004217,85.6629638671875,50.483395034637915,128x128,0,0,0,0,0,0,0,0
130757.jpg,46,156.44914935529232,62.18408203125,46.614278053974736,128x128,0,0,0,0,0,0,0,0
141632.jpg,46,244.06662252172828,72.621337890625,52.22655185365533,128x128,0,0,0,0,0,0,0,0
135390.jpg,46,3934.93566679582,150.894287109375,79.57274016964018,128x128,0,1,0,0,0,0,0,1
141871.jpg,46,544.8557962737978,113.58038330078125,52.306809571866026,128x128,0,0,0,0,0,0,0,0
132518.jpg,46,2574.8220039457083,81.3287353515625,62.608353064893194,128x128,0,1,0,0,0,0,0,1
147732.jpg,46,1467.6761968135834,121.9097900390625,49.822191574596154,128x128,0,1,0,0,0,0,0,1
140207.jpg,46,589.6397561393678,81.35589599609375,49.91079186100245,128x128,0,0,0,0,0,0,0,0
136887.jpg,46,861.330108281225,70.735595703125,62.702350461954225,128x128,0,0,0,0,0,0,0,0
148667.jpg,46,2523.984610542655,166.30029296875,85.83278227802035,128x128,0,1,0,0,0,0,0,1
136171.jpg,46,388.19199055060744,84.664794921875,52.065953056039646,128x128,0,0,0,0,0,0,0,0
136996.jpg,46,1680.2536033056676,145.83447265625,73.73808045967944,128x128,0,1,0,0,0,0,0,1
131319.jpg,46,4076.850386619568,100.3629150390625,62.37254392003933,128x128,0,1,0,0,0,0,0,1
137462.jpg,46,252.9531934261322,93.7894287109375,58.818519680356395,128x128,0,0,0,0,0,0,0,0
141598.jpg,46,339.27069091796875,49.386474609375,42.122963399782705,128x128,0,0,1,0,0,0,0,1
142347.jpg,46,168.70647650584579,78.6805419921875,33.084244862240425,128x128,0,0,0,0,0,0,0,0
136529.jpg,46,1727.9932832568884,101.6231689453125,45.90988583624281,128x128,0,1,0,0,0,0,0,1
132873.jpg,46,2033.5330624431372,149.781005859375,44.94394176016799,128x128,0,1,0,0,0,0,0,1
144797.jpg,46,1667.67754387483,112.5706787109375,59.63835722067433,128x128,0,1,0,0,0,0,0,1
143688.jpg,46,5579.251764263958,165.24151611328125,61.79195684084565,128x128,0,1,0,0,0,0,0,1
149673.jpg,46,2107.6568118184805,144.367431640625,57.47253826935331,128x128,0,1,0,0,0,0,0,1
148407.jpg,46,381.23856173455715,144.99774169921875,50.83040824757284,128x128,0,0,0,0,0,0,0,0
139723.jpg,46,370.46684071049094,93.43426513671875,45.008570692299116,128x128,0,0,0,0,0,0,0,0
133377.jpg,46,1081.7748708724976,56.45770263671875,69.14164754184158,128x128,0,1,0,0,0,0,0,1
137546.jpg,46,1934.1194291077554,134.2808837890625,39.37740674440395,128x128,0,1,0,0,0,0,0,1
140374.jpg,46,1647.4534725993872,141.58172607421875,65.89165345970217,128x128,0,1,0,0,0,0,0,1
148564.jpg,46,1444.624795999378,85.1658935546875,54.859833991532575,128x128,0,1,0,0,0,0,0,1
146360.jpg,46,1532.904759194702,107.092529296875,57.68660475376168,128x128,0,1,0,0,0,0,0,1
147085.jpg,46,1864.0610646568239,162.1865234375,74.98166279101645,128x128,0,1,0,0,0,0,0,1
135041.jpg,46,335.08470998704433,124.517822265625,51.76753906006734,128x128,0,0,0,0,0,0,0,0
145152.jpg,46,1294.485088404268,108.26116943359375,58.165555962186396,128x128,0,1,0,0,0,0,0,1
150351.jpg,46,2637.4426075071096,64.01708984375,70.60161273393514,128x128,0,1,0,0,0,0,0,1
132846.jpg,46,87.75347326695919,176.14678955078125,49.64910316917681,128x128,1,0,0,0,0,0,0,1
137415.jpg,46,1030.197960793972,158.37921142578125,58.588741952339596,128x128,0,1,0,0,0,0,0,1
146407.jpg,46,372.3698399029672,36.8905029296875,50.280917131443545,128x128,0,0,1,0,0,0,0,1
135775.jpg,46,3257.8859508000314,92.66192626953125,83.17869154506376,128x128,0,1,0,0,0,0,0,1
144808.jpg,46,2947.805693026632,63.34234619140625,41.15481055003714,128x128,0,1,0,0,0,0,0,1
136736.jpg,46,2042.382699713111,153.35540771484375,77.19444848725044,128x128,0,1,0,0,0,0,0,1
150112.jpg,46,141.99558093771338,72.151611328125,75.5943383564156,128x128,0,0,0,0,0,0,0,0
146426.jpg,46,608.3238466344774,79.587890625,52.10378380652203,128x128,0,0,0,0,0,0,0,0
149072.jpg,46,2296.732032522559,75.8692626953125,53.76757068863316,128x128,0,1,0,0,0,0,0,1
134609.jpg,46,178.0759864412248,131.53546142578125,37.99159500883592,128x128,0,0,0,0,0,0,0,0
143128.jpg,46,1271.0308079570532,165.52667236328125,68.15484686278536,128x128,0,1,0,0,0,0,0,1
146721.jpg,46,1259.1989327520132,125.43994140625,83.49972987416825,128x128,0,1,0,0,0,0,0,1
143016.jpg,46,378.88695918023586,82.7205810546875,46.303751506423595,128x128,0,0,0,0,0,0,0,0
141778.jpg,46,255.48727963864803,77.8814697265625,24.591297693573765,128x128,0,0,0,0,0,0,0,0
133690.jpg,46,747.8287596553564,55.72491455078125,34.63622969645328,128x128,0,0,0,0,0,0,0,0
144751.jpg,46,1044.1664612144232,81.60894775390625,45.947548545063654,128x128,0,1,0,0,0,0,0,1
145941.jpg,46,1590.4504022449255,82.1904296875,65.6428667360818,128x128,0,1,0,0,0,0,0,1
147456.jpg,46,192.01625048741698,86.25701904296875,59.51375783285183,128x128,0,0,0,0,0,0,0,0
149378.jpg,46,1612.4661426395178,186.106689453125,48.134981150192026,128x128,0,1,0,0,0,0,0,1
139068.jpg,46,1367.5016483925283,82.9158935546875,72.02743435753695,128x128,0,1,0,0,0,0,0,1
138767.jpg,46,183.14171169698238,75.3408203125,43.98299208206679,128x128,0,0,0,0,0,0,0,0
137443.jpg,46,932.4021128676832,81.920166015625,59.05796815096907,128x128,0,0,0,0,0,0,0,0
131604.jpg,46,525.9856401532888,68.01434326171875,55.22667004987886,128x128,0,0,0,0,0,0,0,0
148295.jpg,46,762.1975037902594,77.198974609375,65.69604940292604,128x128,0,0,0,0,0,0,0,0
146123.jpg,46,2696.772420939058,96.66583251953125,47.39592797734082,128x128,0,1,0,0,0,0,0,1
149849.jpg,46,1031.611320912838,115.7674560546875,50.82183474827218,128x128,0,1,0,0,0,0,0,1
143211.jpg,46,356.75970428809524,115.17462158203125,81.15848489762058,128x128,0,0,0,0,0,0,0,0
148301.jpg,46,4536.271608199924,159.15557861328125,90.20240654963631,128x128,0,1,0,0,0,0,0,1
138061.jpg,46,208.6597823947668,139.69024658203125,48.1379085527381,128x128,0,0,0,0,0,0,0,0
145537.jpg,46,696.4249653220177,110.29638671875,72.94070189409733,128x128,0,0,0,0,0,0,0,0
137088.jpg,46,1326.9356204122305,114.32427978515625,51.59326029771992,128x128,0,1,0,0,0,0,0,1
145109.jpg,46,2368.973731458187,110.511474609375,54.55664357864874,128x128,0,1,0,0,0,0,0,1
147087.jpg,46,711.3599524348974,34.253173828125,32.00254605174411,128x128,0,0,1,0,0,0,0,1
147945.jpg,46,2466.6470145247877,102.8094482421875,52.57394758282525,128x128,0,1,0,0,0,0,0,1
140018.jpg,46,2731.9081672094762,156.68524169921875,74.45527598522692,128x128,0,1,0,0,0,0,0,1
145140.jpg,46,745.5203904956579,155.22802734375,80.7290533772976,128x128,0,0,0,0,0,0,0,0
145683.jpg,46,1937.766879286617,139.7108154296875,58.611478486472514,128x128,0,1,0,0,0,0,0,1
134654.jpg,46,702.5574240088463,99.24359130859375,58.08233524634584,128x128,0,0,0,0,0,0,0,0
147709.jpg,46,2545.970502372831,158.69158935546875,75.17135478776638,128x128,0,1,0,0,0,0,0,1
134380.jpg,46,1202.6197275482118,149.45306396484375,50.32504811629137,128x128,0,1,0,0,0,0,0,1
145112.jpg,46,1057.8401703238487,93.080322265625,50.73916663442079,128x128,0,1,0,0,0,0,0,1
141694.jpg,46,446.58612030372024,52.54998779296875,66.49014969229177,128x128,0,0,0,0,0,0,0,0
144204.jpg,46,455.92789167165756,49.99267578125,29.478573141874076,128x128,0,0,1,0,0,0,0,1
134831.jpg,46,878.6963324509561,113.0875244140625,55.88532859151524,128x128,0,0,0,0,0,0,0,0
142134.jpg,46,1417.2853649705648,148.43829345703125,64.90925795658451,128x128,0,1,0,0,0,0,0,1
147442.jpg,46,1238.8975781053305,112.419677734375,63.40794526668578,128x128,0,1,0,0,0,0,0,1
148007.jpg,46,1473.0362640582025,93.7401123046875,39.58313001795889,128x128,0,1,0,0,0,0,0,1
132335.jpg,46,214.82720145210624,80.35296630859375,37.4902850337778,128x128,0,0,0,0,0,0,0,0
131437.jpg,46,566.0270354412496,74.083251953125,42.70261505791157,128x128,0,0,0,0,0,0,0,0
143179.jpg,46,1318.749073203653,83.179443359375,67.7404005558248,128x128,0,1,0,0,0,0,0,1
150056.jpg,46,2028.8014551252127,92.97393798828125,60.4681412838391,128x128,0,1,0,0,0,0,0,1
135699.jpg,46,743.7929627746344,129.2423095703125,76.93401810344294,128x128,0,0,0,0,0,0,0,0
147743.jpg,46,3300.447341259569,156.39801025390625,96.0589023371019,128x128,0,1,0,0,0,0,0,1
150143.jpg,46,1307.0808692537248,53.611083984375,37.85352873758902,128x128,0,1,0,0,0,0,0,1
137920.jpg,46,3825.7434694617987,132.48541259765625,54.51094072111986,128x128,0,1,0,0,0,0,0,1
141513.jpg,46,114.80066200718284,112.982666015625,33.30321410389954,128x128,0,0,0,0,0,0,0,0
137141.jpg,46,301.1664703451097,79.12774658203125,50.353510815197865,128x128,0,0,0,0,0,0,0,0
131944.jpg,46,128.93829534947872,31.433349609375,19.51678717293281,128x128,0,0,1,0,0,0,0,1
150324.jpg,46,1262.2159091196954,115.54742431640625,49.56621840319865,128x128,0,1,0,0,0,0,0,1
150217.jpg,46,1027.8792513273656,89.92822265625,48.72180524180869,128x128,0,1,0,0,0,0,0,1
149158.jpg,46,556.2201931327581,138.12188720703125,71.28582380967204,128x128,0,0,0,0,0,0,0,0
133241.jpg,46,1195.3820618242025,91.87359619140625,59.73986639442096,128x128,0,1,0,0,0,0,0,1
148873.jpg,46,4104.69460728392,61.197021484375,45.21016057323986,128x128,0,1,0,0,0,0,0,1
144636.jpg,46,1209.7481808066368,105.86669921875,66.92261870240625,128x128,0,1,0,0,0,0,0,1
145917.jpg,46,522.3006987422705,89.416748046875,70.93492494480276,128x128,0,0,0,0,0,0,0,0
146744.jpg,46,1239.157801028341,131.25457763671875,47.589507026196586,128x128,0,1,0,0,0,0,0,1
138545.jpg,46,3082.233822133392,95.76123046875,39.815677866321664,128x128,0,1,0,0,0,0,0,1
133182.jpg,46,1126.501937866211,98.968017578125,59.968285503149005,128x128,0,1,0,0,0,0,0,1
133058.jpg,46,1954.3077172636986,73.419921875,63.350292648928104,128x128,0,1,0,0,0,0,0,1
146700.jpg,46,1274.7147920131683,106.6737060546875,49.922175537392725,128x128,0,1,0,0,0,0,0,1
141079.jpg,46,842.4946393370628,147.31610107421875,58.927804988106814,128x128,0,0,0,0,0,0,0,0
150124.jpg,46,2885.9883543103933,145.1142578125,64.8136574136947,128x128,0,1,0,0,0,0,0,1
138530.jpg,46,1389.2172404788435,118.4454345703125,62.83963539455121,128x128,0,1,0,0,0,0,0,1
132183.jpg,46,143.66992324218154,56.39288330078125,44.10692159796108,128x128,0,0,0,0,0,0,0,0
139669.jpg,46,3174.682149287313,84.90948486328125,56.984401116307644,128x128,0,1,0,0,0,0,0,1
142656.jpg,46,145.31958290562034,127.9134521484375,66.07243915961207,128x128,0,0,0,0,0,0,0,0
138680.jpg,46,437.39630126953125,111.17535400390625,59.223129789361295,128x128,0,0,0,0,0,0,0,0
137398.jpg,46,852.537664797157,148.6505126953125,49.117401132138745,128x128,0,0,0,0,0,0,0,0
143769.jpg,46,5080.018774744123,169.20648193359375,61.19569622770159,128x128,0,1,0,0,0,0,0,1
142953.jpg,46,631.9802094660699,45.48272705078125,46.35156784072857,128x128,0,0,1,0,0,0,0,1
133338.jpg,46,2718.7535359859467,137.69512939453125,82.53913022481755,128x128,0,1,0,0,0,0,0,1
141659.jpg,46,982.7914838455617,160.5260009765625,79.6389592216168,128x128,0,0,0,0,0,0,0,0
133836.jpg,46,2694.0777426324785,102.72784423828125,68.28990106159975,128x128,0,1,0,0,0,0,0,1
136999.jpg,46,532.2049451135099,82.47784423828125,54.22069518611849,128x128,0,0,0,0,0,0,0,0
144193.jpg,46,172.9267021380365,114.281005859375,58.3554269126713,128x128,0,0,0,0,0,0,0,0
139459.jpg,46,1749.8362311981618,48.031494140625,39.10657649938075,128x128,0,1,1,0,0,0,0,1
139290.jpg,46,5083.802402362227,80.21826171875,71.8272903373972,128x128,0,1,0,0,0,0,0,1
141019.jpg,46,570.0400531552732,94.3760986328125,30.088166424738674,128x128,0,0,0,0,0,0,0,0
131170.jpg,46,509.9224665425718,127.38555908203125,51.831712821954326,128x128,0,0,0,0,0,0,0,0
148620.jpg,46,1561.194438483566,184.3505859375,53.01213322615802,128x128,0,1,0,0,0,0,0,1
131095.jpg,46,234.96725910529494,110.4385986328125,73.55156377387938,128x128,0,0,0,0,0,0,0,0
148129.jpg,46,999.3370926044881,129.599609375,78.71907465596354,128x128,0,0,0,0,0,0,0,0
134510.jpg,46,423.06395477056503,99.41656494140625,59.73619370528796,128x128,0,0,0,0,0,0,0,0
137391.jpg,46,681.5724347680807,66.192626953125,40.616599243594266,128x128,0,0,0,0,0,0,0,0
140769.jpg,46,3729.2369971238077,101.5843505859375,52.95961586267787,128x128,0,1,0,0,0,0,0,1
133278.jpg,46,1599.8827078007162,100.84869384765625,54.160246214566655,128x128,0,1,0,0,0,0,0,1
145689.jpg,46,2127.6361278146505,114.3785400390625,49.48818384474547,128x128,0,1,0,0,0,0,0,1
142585.jpg,46,2016.7779764533043,110.3687744140625,50.37859102005442,128x128,0,1,0,0,0,0,0,1
149278.jpg,46,1002.144335296005,85.1204833984375,62.915640485773295,128x128,0,1,0,0,0,0,0,1
141143.jpg,46,3687.8511542342603,140.62127685546875,61.97542110563835,128x128,0,1,0,0,0,0,0,1
131463.jpg,46,1837.579125519842,63.23431396484375,46.58522638327223,128x128,0,1,0,0,0,0,0,1
150120.jpg,46,3674.0212352126837,136.865478515625,67.52302916373645,128x128,0,1,0,0,0,0,0,1
149210.jpg,46,1210.6826698631048,138.3741455078125,83.4540123262034,128x128,0,1,0,0,0,0,0,1
133063.jpg,46,1381.080898284912,151.868408203125,74.81858197007651,128x128,0,1,0,0,0,0,0,1
136368.jpg,46,1860.2519493103027,99.50823974609375,60.56890772891461,128x128,0,1,0,0,0,0,0,1
140435.jpg,46,770.3081629537046,147.07257080078125,47.31992020518386,128x128,0,0,0,0,0,0,0,0
148565.jpg,46,2516.5889377444983,159.572998046875,77.166325336974,128x128,0,1,0,0,0,0,0,1
136128.jpg,46,2759.85340776667,139.85052490234375,94.90210215081855,128x128,0,1,0,0,0,0,0,1
136435.jpg,46,7928.241127815098,124.3017578125,52.646973931058895,128x128,0,1,0,0,0,0,0,1
142370.jpg,46,2818.2161939144135,85.6845703125,56.62482961835343,128x128,0,1,0,0,0,0,0,1
140350.jpg,46,1746.8699488043785,95.79034423828125,60.482285525041725,128x128,0,1,0,0,0,0,0,1
145980.jpg,46,1692.7945508360863,54.33935546875,55.17440785547016,128x128,0,1,0,0,0,0,0,1
135477.jpg,46,717.913279440254,158.75860595703125,56.16283300756427,128x128,0,0,0,0,0,0,0,0
135209.jpg,46,837.4058107733727,95.43450927734375,58.84495304655433,128x128,0,0,0,0,0,0,0,0
141030.jpg,46,2145.197372198105,115.50732421875,62.69287871108155,128x128,0,1,0,0,0,0,0,1
148214.jpg,46,1078.327996969223,46.81964111328125,58.90146078399404,128x128,0,1,1,0,0,0,0,1
138452.jpg,46,256.5177907347679,58.60498046875,58.647107701884956,128x128,0,0,0,0,0,0,0,0
